member_id,gender,status,mem_duration
UtekUfOfqA,M,C,9
haSlBk4LZq,M,C,11
uhNwp010fh,M,C,9
NJbh8TyLF3,M,C,12
nwhQLLDDFA,M,Q,2
QWzqfzwoSo,M,Q,3
62JuafuqFX,M,Q,13
pOu0xYb1Fe,F,Q,15
rGWZE31lH0,M,C,12
MHXiIhidVe,M,C,10
ghLuEZBvmR,M,Q,11
IvYbiljSkR,F,C,10
GDI1H6cHfH,M,C,10
12cyJv7RO8,F,C,13
LMm0EZIG4e,M,Q,6
gUfycc0nsx,M,C,10
4O7gdRHWGm,M,Q,17
7EOkuTaZFx,F,C,7
eXHJqsIjmz,M,C,9
Q0z61LmGQ3,F,Q,13
MmwK71nS75,F,C,9
iALH4uiCcS,M,Q,6
c29D3TdgJi,F,Q,2
xuYr1nad6f,M,C,14
asr9QD78Fx,F,C,12
Eoqesfuvbb,M,C,7
jp2unxsKpr,F,Q,7
XDbu2tpK5J,M,Q,14
WRuQGHizEt,M,C,10
0t8ZAtCoBs,F,C,10
fNWPFwEkym,M,C,7
GBWlCa6lp3,F,C,13
DKyP0QudM7,M,C,7
RY7SXVrEQ3,F,Q,1
Faxw05K841,M,Q,7
1SL6kstca2,M,C,7
cMv3dPgC4F,F,C,8
vsUQpOD4Bb,M,C,9
rrIsUkJ7Cf,M,C,7
QqlaJvtgkV,M,Q,1
A0jySiu3EH,M,C,5
QZ9ZkBGtZc,F,Q,11
SyY3xYVSU1,M,Q,2
S4uRWjVG0Q,M,Q,4
wFZ45OmAze,F,Q,4
vIIIsjZYmg,M,C,18
LdEIXXmlgI,F,C,7
lqblSZ9zx1,M,C,9
YlOQ0seBT6,M,Q,9
wK9VoK1WAB,M,C,9
QLNpWTTvfL,M,C,12
zKoEobUudJ,M,Q,5
4z4xfMUfDO,M,C,9
GJsw4S3djh,M,C,11
UQwHw91hcb,F,Q,7
fhyMmDJhYE,M,C,12
yjIgORucLA,M,C,8
gSRqWPt7x9,F,C,10
BiQU17xYBH,F,Q,1
TsvDcXgiHW,M,Q,3
Be3jFBk15R,M,C,9
9OFAesfi1Y,M,C,10
94yrq1l5dS,M,C,5
eD7Zxu8elS,M,C,7
Is4SwRnEwT,M,C,9
forfCxacQ3,M,C,10
UpdPLYobRT,M,C,9
de3COfb8dq,M,C,11
mKWc7CSVFB,F,Q,5
XNihmBwcDG,M,C,15
ra3ueQexfH,M,Q,13
228dVnsO89,F,C,6
J4nlvIYNjp,M,C,14
chuPk7bsea,M,C,8
mJvGAiOnXM,M,C,10
r8obUXu2Zv,M,C,9
m2ySsJmS9c,F,C,10
YhfLGjgplc,F,C,14
XkKEb9bCWl,M,Q,10
XCSCCp9eMU,M,C,4
DnLyaqPiBB,F,C,8
8xnVuUWkLC,M,Q,6
cOqlZPwwXx,M,C,14
JIwQzKcuou,F,C,10
EMvkkKAxUk,F,Q,3
ugDBzHAjaq,M,C,14
5OO4YFsHsB,F,C,12
xVSEoHxjbS,M,C,7
cBTV6n3EIM,F,Q,4
SMgfcErV2c,M,Q,3
QjpdoY2RJS,M,C,12
CNyblaLvwC,M,C,6
4WxzbGkMJm,M,C,8
F8X1afx5Wm,M,Q,4
peXMMY6Wfd,M,C,8
JITX7YPt0F,M,Q,3
E36KRpkVoA,M,Q,3
aNQDiCNVRI,F,C,5
1pgxpqJySU,M,Q,9
5v0WQjbqqk,M,C,6
FVw4XSQJs8,M,C,15
NZ5k5RJF6C,F,C,10
8L340ECuEO,M,C,7
ZxQtOrN5c8,M,C,12
BzySZ1x6Cm,F,C,9
1QtxlJ5426,F,C,14
0BDP0Jv689,M,Q,28
rc9yncm590,M,Q,3
5C8VK14EeT,F,C,12
qKOQ0upGmG,F,Q,1
SYqFfrywCU,M,Q,10
AGB9ympnN5,F,Q,5
ikJG6nyqjc,F,C,6
6wfulR04D8,M,C,12
dHHjCVETff,F,C,4
2wgVyl3HMQ,F,C,12
G3NWJjzcu1,M,Q,2
oPoYZheQsS,F,C,13
NcLxUnKY0d,F,C,9
OlMMiXX27D,F,C,13
qwyxxnnqVu,F,Q,13
luYsshr2aT,M,Q,8
9gI4erPRge,F,C,8
m4WaKHU7tC,M,C,12
RZFKEUoEYi,M,Q,6
P9Lq5lykTD,M,Q,7
rKdKNdfqVg,M,C,12
HghSVWfbi4,M,C,6
t4vaCZ1Qbj,F,Q,2
0qqUf6WQ5d,M,Q,16
oXZWShusZY,M,C,8
nAhVMlPMGA,M,Q,6
JyMQOfvB7e,F,Q,21
69p8k7BcI1,F,C,13
ZcgoIFm9Fo,M,Q,1
dymIaFvUg4,M,Q,2
KsrQh3rLHU,M,Q,9
gsdGSDujII,M,Q,10
owmEJUq0Gi,M,Q,8
eNMuPTi0CP,M,C,9
BQCgbFHklD,M,Q,6
Gif6nH8C2W,F,C,8
LgPDacGidR,M,C,7
L6JjSkk5rD,M,C,8
DUHfeSmfAN,M,C,16
99pqXwG5k2,F,C,12
Soz2lTnAYn,M,Q,8
sjb9aRFHoR,M,C,11
HABt8zqFYj,M,Q,7
1S9Hvqmt3I,M,C,14
EP1iP2s8tU,F,C,9
EqSTO1wM0V,M,Q,3
LJUUp10M5d,M,C,11
JADAubYTVq,M,Q,1
bMxUNnBGpY,F,C,6
Ft3qQhtaw7,F,C,10
5eLFjLrA4E,F,C,7
pUaRJuzBR9,F,C,9
cwYhT6BsWe,M,Q,4
KQ2vN2JxAK,M,Q,7
wvJCyXRhcJ,M,C,11
Ij0TAEJgu7,M,Q,3
gumishtDqi,M,C,12
q86CJd4J1F,F,Q,6
8umQ2z0swC,M,C,8
ct27iaNkXJ,M,C,11
EqolrydxRz,M,C,18
q8Ub7XFErY,F,C,9
42vbom5jSv,M,C,13
MwaZlvfx7D,F,C,8
xBC92Xy9bT,M,Q,25
8khfzf3Iyd,M,C,12
iEC5F79fuc,M,C,7
sVCrcHhXHg,F,Q,4
kTBSQY5HY6,F,C,8
xpS3ZIoOMS,M,Q,8
9ym5UoI1jS,F,C,5
PUnZkCqcoe,F,Q,4
uKxr7t8lQt,M,C,9
OkwcgTeR7Y,F,C,9
9v5wZ8QnwJ,F,C,8
vQ6QlXPJir,M,C,9
aeIBb8m6z6,M,C,7
03rjaSk1Jv,M,C,12
Fdk5r0w98u,M,C,11
6F5W7SPimc,M,C,18
XFQM8NsOJV,M,Q,7
YupgQm6x4c,F,C,7
NQpqZNGIaa,M,C,3
jzNU2bh1NF,F,Q,3
1uNgdJ3M61,M,C,7
MosVmFkUYL,M,C,7
2wEIYFCksc,F,C,8
JLMjVjOTcg,M,C,7
wYluzOsGrx,M,Q,4
4EuPlR2qMm,F,C,5
y4xFD8f7Vc,F,C,9
mDMJUAB9Ol,F,Q,12
4EAMJxO4yT,F,C,8
BVxtCrWbRK,F,C,11
HtI3yv3YR0,M,C,9
MnD8STv5M4,M,C,7
FkO8SaK26c,M,C,11
j3AFkYt09r,F,Q,8
LymhhGv819,F,C,8
Wz59j0Zks4,F,Q,10
6h59myCTa6,F,C,3
XCYSOyERtx,F,Q,11
8SUgRbeKqy,F,C,9
AEB6YTF8TV,F,Q,2
rqcDJ6XjZ0,M,Q,3
xGUr8VAz8l,M,Q,5
ZOdlzeX6Ip,F,C,7
6C4robVTrT,F,Q,5
m1g3ILDMF7,M,C,6
HWdYMJOfAI,F,C,9
5eCA1RoWLI,F,Q,16
GRh9mTlNvw,M,C,12
4WYCideZyj,M,C,12
jtH6FbOr1E,F,C,19
QsdNBnE3EJ,M,C,8
uoZZVV0urm,F,C,5
1YTtcMpxMC,F,C,8
QNivBMOwx5,M,C,5
ozN9OonRvg,M,C,8
qZwC7S1wtK,M,C,6
3xGywbQkGz,M,C,8
9ydM8N4MWN,F,C,7
Qo7BJVoL0y,F,Q,11
MrxlY9ROQM,F,Q,5
LcrYgBrAFO,F,C,7
VTe9I3t7T9,M,C,6
IBhiGJcZ58,M,Q,14
ubFDSqYC32,M,C,11
0GVuukSJT3,M,C,4
Sad0LQuczN,M,Q,1
WA3bNMgRXV,M,C,14
RhyWruWE1M,M,Q,1
WwdDrpBdML,F,C,10
YG70TofeLd,M,C,15
16h8mHiv7e,M,C,8
xkd9NUsn1C,F,C,4
zVt15kD1VQ,F,C,10
yYN6BFLXlP,M,C,9
g6159WXtXq,M,Q,1
nQMM1RGRPq,M,C,7
tDRpYNJH0l,M,C,12
oDIUvVmebx,F,C,12
mLUsU1Ywb1,F,C,9
ZxUAbRK4a9,M,Q,11
Ku2aAFppsa,M,C,15
BG3OlIqvOe,F,Q,7
WVB76Ws5mZ,F,C,9
eJXGemIgGR,M,C,8
h15mH5cPHo,F,C,10
dl4vfOCpRm,F,C,11
ePowkLNzE2,M,C,10
bNmEzUhcJY,M,C,13
crVvdcuQeR,F,C,8
Cenw2LjNLm,F,C,6
a2zv1zeJsp,F,C,12
KmrWbIExcu,M,C,8
8v2QRBpFQK,M,C,10
fUXFWgqV8w,M,Q,6
YpjafVGGW3,F,C,8
FU46PRaST8,F,C,9
qxTaRfW2Vs,F,C,13
bVL2DAducx,M,Q,5
OORaSGoJFI,F,C,5
JirnLGptfK,F,C,7
whzsAIdFkg,M,Q,6
Lys7Y20Gkp,F,C,13
Eloil4hFcs,F,Q,1
WyPDydGFpQ,M,Q,10
HaBzyroFIo,M,Q,7
dotfJ2Dbxm,F,C,5
eI33dlFeHi,M,C,8
QOkF3TUuyU,M,C,11
qsqNRFc3k9,M,Q,2
Vc8MUwgzN5,F,C,6
BK7QhzYPQ3,M,C,7
IRsSHGJ40o,M,C,15
Hv0FUJf2wY,M,C,7
AhQSHQY6Ea,F,Q,1
3EkRxA6QSB,F,C,10
7oqTTEGtS1,M,Q,3
6c5EDSWhxx,F,C,6
DAhjAcngw9,M,Q,5
pnhufLJ34t,F,C,8
U5iwOK9sTB,M,C,11
AFDzV96F8e,F,C,3
p82dgfwar0,M,C,11
NRc4H7mLK9,M,C,4
ymCLOBv38r,F,C,7
UEGOMph6R9,F,C,5
lAPtHQF8Mq,F,C,3
Zu7HrvFZur,M,Q,1
sLnz5VHriQ,F,C,8
PAPm0Lu9Nf,M,C,16
Wbz2GRfKSp,M,C,11
UPviJurXxB,M,Q,3
fuHxkRqWiE,M,Q,6
4akt0MnSok,F,Q,4
9lxzffbfeh,F,C,6
1kkYpi3q6L,M,Q,18
vBv4mkbKxZ,F,Q,1
pl3cmT7UX6,M,C,11
TK4KbRNlTN,M,C,7
a6zTeLPTQ4,F,Q,3
7jVCt5drnr,M,C,12
wSSILREcE9,F,Q,22
deP2BUTa4X,M,C,10
Qt1Rg3zlwK,M,Q,1
eMPvpfH4fV,M,C,10
WZxX0ZT1be,F,C,9
8JYvscqguc,M,Q,19
INYGYbEaHz,M,C,9
M8SERjZbgQ,M,Q,18
eIoOw63e3f,M,C,12
SoIheqtOiI,M,C,10
izz1Xtpv5u,F,Q,12
XLqvicrSyO,M,Q,1
UA8NEhIg5Z,F,C,10
omvfsMGDsA,F,C,14
QLvc2SMMfm,F,Q,8
j6fZRZIzXx,M,C,11
1mHBBDh4zO,F,C,6
jvlgJK6lT9,F,Q,3
OTq4Q2CFkL,M,C,10
fYST8mUNli,M,C,9
2IOQGFHytx,F,C,14
AJuE0Pn745,F,C,5
ZpMSKjAxMt,M,C,12
HAmQf0rywW,M,C,8
p3XqVXwoXt,F,C,9
pQVxb05bd4,M,Q,2
xOavc4gmr9,F,C,4
PGWGgYv6oN,F,C,7
GLOYefXNgS,M,C,4
pwEKibxM2u,M,Q,3
XSiPBB9KmX,F,C,6
zGhH1oqWti,M,C,8
J9XwWVdjJf,M,C,8
8t1tgfuJuR,M,Q,7
x4eMQ1f8im,F,Q,2
Bf2FLrOgrz,M,C,9
IpTDY5ov1E,F,Q,1
EDrKp8VXj4,F,Q,13
FuzYD9uskt,F,C,10
MOCNB24UJg,F,C,6
IfSTqLxxNR,M,C,10
mTsVAwDncS,M,Q,13
1HSVJzqwxX,M,C,6
GZtibP7kD8,F,C,7
Mg95RxRiKr,F,Q,11
TJMmG4YGSd,M,Q,4
UXsNm87PHN,M,C,12
NCdr8pPcC5,F,C,11
remquUexah,F,C,10
HSXFaIC1YH,F,C,15
yTHvW03Exa,M,C,9
1wcMLQAk2b,M,C,4
U1FcvDQIlf,M,C,11
CoCqBvxoY2,F,Q,3
QVtgkZU5GQ,M,C,8
tT8XggVx8h,M,Q,1
E0QNQSFSVa,M,Q,8
iG7DryY7J0,F,C,4
EYAt23ErXj,M,C,11
Pf4hKFlLAn,M,Q,9
kh5ApxxBgu,F,C,6
Dqg4OZs89D,M,Q,3
supoXtx647,M,Q,4
LJfXAimaYj,F,Q,9
EvOlP3Si9Q,F,C,9
b8xxIBIOOk,F,C,5
JyZReuaIR6,M,C,14
vxwXPATova,F,C,6
R4zkVvCITq,M,Q,17
9tltHVe8CL,M,C,7
z2bma00bB3,F,C,8
p4rtqtx1O2,F,C,10
EYY446vahr,M,C,8
dNCAiajIZl,M,Q,5
YCW4F5jYXw,M,C,5
M7QYQgt8Xx,M,C,14
CHKUVovx7N,M,C,13
IiUYr0N85y,M,C,12
ycxflGDVau,F,C,12
SKCPWiWbiz,M,Q,6
HCVK7K7Ag8,F,Q,1
qegiyLztNC,M,Q,10
amcAffQzlD,M,Q,5
0HkdkpsWZ6,M,C,10
hno5kgEXVl,F,C,10
KaRPSAogIT,M,C,7
RV1ca4we5b,M,Q,5
gGzuUEvG89,M,C,14
dVNE5dPLCy,M,C,7
Fk21Y7Y0Oe,M,Q,3
l8jCw8wMah,M,C,10
Gq85M7sITB,M,C,12
YQ4jkWADc9,F,C,8
KUrlzI6aJv,M,C,16
CSFJlVepnA,F,Q,6
UoKpzMJ6zk,M,Q,1
XwxYaImRtx,F,C,9
MWsZa5Sr9D,M,C,7
U2cySbqyOD,M,C,8
H2vXHFJQEK,F,C,11
de98fZi8cg,M,Q,5
CYbboIQkvT,M,C,7
0LInJFn63u,M,Q,7
pW0WFicKEf,M,Q,3
pCXGnRuuNb,M,Q,2
ali6ec3jVy,F,C,6
PQnAnwAUE2,M,C,11
tChn5DdsNw,M,Q,24
DR4PisfeCx,M,Q,13
gRWc8OCD2d,F,Q,2
BWPzhm9bl7,M,Q,2
XNQUp0A11p,M,Q,3
bKnf3FjLDr,F,Q,4
I1ZZsAlrSk,M,C,11
ar2B0i7lBa,M,Q,3
XdT4xS6zrO,M,Q,13
Id6gylMK4X,M,Q,2
LCUuLgmWaD,F,C,6
k7ci1pMxlH,M,Q,2
LXU8lkE2l3,M,Q,5
XBXFnxfzj4,M,C,7
tkflvb2aqe,M,C,11
a1BGil3JJD,M,C,7
u1TgWp7RyM,M,C,7
Yjau1gmya2,F,Q,11
onhGSeYv84,F,Q,12
4cQPLYNzj8,F,C,9
3ROpN7W6N4,F,C,11
DZnagauVPn,M,C,6
WN8PdMnzgw,F,Q,2
RaNUFZRH0e,M,Q,8
VUvu0KMhvX,F,Q,1
hgUiD8YeGt,M,C,13
3zgq1l3EOC,F,Q,4
hMDBi5JeQ6,F,Q,2
GtLEB1hzWj,M,Q,3
WgUAbEJIic,M,Q,1
1G0T3v8egD,F,C,5
XimF4Nxc5y,F,C,12
hqa5baAxJA,F,C,9
FEXgRjb19e,M,Q,4
hUg2QgUfVp,M,C,7
F7R6mtih44,F,Q,3
ImB0trIzAJ,F,C,10
4RiZIgCw8y,M,Q,1
AdwJk0PxcT,F,C,5
A38Sb0KohX,F,Q,14
o7cPsCSBmz,M,Q,7
jrDuFeq68Z,F,C,11
E6RZGP2Pu5,M,C,17
wjAvbxHvJH,M,Q,3
kzGjowCHWL,F,C,6
nOEqB3qlZD,F,Q,17
ELHU9Iiihl,M,C,5
Vw5Bvn2GAW,F,C,7
ZlayEYKhKx,F,Q,1
QR45zsibow,M,Q,14
EWVz8lF8vB,M,C,10
mhnFOjujkJ,M,Q,11
2yaKhoZB0W,F,C,9
F5Ki0q2dhV,M,C,13
RH3ycB1HsO,M,C,6
OtVZU3GrMs,M,C,10
X9PRelEi63,M,Q,5
KjYjr9RaOc,M,C,6
v6x7pUl9fc,M,C,7
wHBXWdFLN5,M,C,8
et9vOS22Ul,F,C,11
bL5mrXJTyV,F,C,6
FhvJFt7K9Y,M,C,7
bRJZSo8eB9,M,Q,8
lnqJFhiZGl,M,C,11
R7gLulT1I8,F,Q,10
OlJzOcx9XF,F,Q,4
PAOFsXGOoR,M,Q,6
tYAxR5OPZs,M,C,8
Z9O2C3uo32,M,Q,3
NLvB4WrDTa,M,C,13
ugmpKM0Lpd,M,C,7
I1sXTihPB2,F,Q,9
rDC1rkaGHt,M,Q,5
NYHp3vyJVD,M,Q,5
X8eSO6iMPG,M,Q,3
K3jmdnBFl3,M,C,11
aT3ewta7da,M,C,8
kcX8rXBm5u,M,C,12
9z4MoAruHz,M,C,13
0KPTNl5ac5,F,Q,4
Mi0MJkhN7u,F,C,4
h2lYDVmGCd,M,C,8
n6ZggWdE3s,F,C,9
Jd3yqtDUUs,F,Q,1
mipTV8ziLj,M,C,8
UMIGxUCTvR,F,C,5
0NDumT0ja9,M,C,11
pHcNo7NCUt,M,Q,15
F9MvAb2T28,M,C,12
gDww2zCynf,F,C,9
qWOKdUqRr7,M,C,8
zCXzUaZru2,M,C,5
uZtyNeXGRi,M,Q,7
JWRTbw0wXc,M,C,10
ucncTRFLJd,M,Q,2
DHXsgJvy8y,M,C,5
0gnsJRY1Ru,F,C,6
oJgpLa9CaE,M,C,5
x8H1luzqOw,M,C,9
GaWuw8lRcy,M,C,7
ecdQ4MY7vJ,M,C,8
BglxydFuBB,F,C,7
i72ixLkBY6,M,C,5
E6sLW9qwll,M,C,10
E0FwKTS4co,F,Q,1
0BO4cJiuIy,F,C,8
Zkey7xTTm5,M,Q,26
k78qOZWYlW,M,C,7
ykDWB7WGAa,M,Q,3
wKG1l9BL1h,F,C,8
sNQ5N3AYk3,F,C,6
jhIfjhlMc6,M,C,11
nKS8DFC98C,M,C,4
TQKkzG6qOA,M,C,7
Y5kyfqI1CE,F,C,8
prU5OpB4Bx,M,C,13
dE3MrowB1c,M,C,8
35whRh55cq,M,C,6
sYnNJdVx6y,M,C,9
UVwhLf4n1q,F,Q,6
U2ywWK3APL,M,Q,6
H4BM6y4bkT,F,C,7
5UcnWXXmtc,F,C,8
nL89beYuve,M,C,16
OAEdttWAQ6,M,C,15
7EUMBJLVTj,M,Q,11
LOXsNki9Wh,M,C,8
kZLU70Bybb,M,Q,4
aObG5PysL3,F,Q,8
ZAhjnSMPFI,M,Q,12
N9UHb6MMlB,F,Q,21
OI2qZf7s5G,M,C,8
U6czqtlLuK,M,C,6
r7ADg30YTx,F,C,11
JPLmywo4af,M,C,9
480GhInDNn,F,C,9
p7dRzInO55,F,Q,5
lxTBjJ2Rkv,F,Q,1
FZCSZrS3BI,F,Q,8
7nsNMOyC1r,F,Q,8
HjHXBOKo52,M,C,13
F7z2TEUOdv,M,C,10
ncyBUsA6z0,M,C,7
mH5kKM2Nfu,M,C,4
Vm8P2PnEoZ,F,C,7
cyWfjFCIYL,M,Q,5
KLLtnevgsH,F,C,8
N7XguOnTUU,M,Q,1
gE5n08q5EL,F,C,8
xm8ObFS3Jj,M,Q,2
oGbaH0zLWz,F,C,10
pVUKtNM7oE,M,Q,10
mtzZ3SjyNK,M,Q,3
UYmn3qeLI6,F,Q,5
7Qebnc5xFc,M,Q,15
krQoW7Kbay,M,Q,2
Xs4B01qBCH,F,Q,1
xSo5nqoup5,F,C,8
AZ9jvzozcu,M,C,9
j3RtfbzGWG,F,Q,23
tCTSwDTQ61,M,Q,1
XRIBwfWKU5,M,C,14
XrjZ41Y8Dm,F,C,8
cCCF9mLRBJ,M,C,16
kuEpwLMiI3,M,Q,1
6GoqGMqNsz,M,Q,3
u83t04Y1nZ,M,C,13
LjR7fnqoKl,M,C,9
79sePbljjz,M,C,5
xe8lcn8pEz,F,C,8
FdHV9szRMX,F,Q,22
od6yyNloYq,M,Q,5
4aJnYdK0va,M,C,18
AupIdG18mY,F,C,7
wOOK8BkAuE,M,C,9
XkRgiNmEho,F,C,8
h6msdUdwtM,M,C,16
f6qaMUTlk8,M,C,8
xqpV6ZCcfc,M,C,11
5UhC5BGWau,F,C,9
xJZQy7yK3e,M,Q,2
FgI70pkCIO,F,Q,3
XLGscNVLJ8,M,C,7
4UXOXksITT,F,C,6
O25Ch7SEHJ,M,Q,1
Sev18ZGlD4,F,Q,7
GYKoUWIuic,F,C,5
U5jfXfpaYH,M,Q,4
Jsxc0KjVSx,M,C,6
7nz1PWSVuZ,M,C,7
DeMwLR4KS2,F,Q,1
YAH32VSZ2I,M,Q,1
EsGzEkYJyt,M,C,14
1zyuIbVZzX,M,C,7
8ne6IkMLQ2,M,C,10
JKvVmAGlkH,F,C,11
jKnTfJ6VZ2,M,Q,3
Tywgb3mtBr,F,C,15
1aTW70ebvD,M,C,12
se3ymhASMs,F,Q,4
nh2sHuxZnB,M,C,13
wOTlND4JU9,M,Q,12
UJGigCZsv5,F,C,7
u9Pd2jWr90,M,C,7
OCTfuOweGY,M,C,13
oUmCmoX8W2,F,C,10
1VaqGn4mYn,F,C,7
F9DOkDLPU6,F,Q,1
Jgn3lEZl9s,F,Q,5
Ymqt9sHVvT,M,C,14
l2G8v7gMEA,M,Q,8
lZEJ4TDiLm,F,C,14
fw8xpE7pDm,F,C,11
UcVdiIaLbN,M,Q,7
G542nhhlMM,M,Q,2
srsRxhn2TR,M,C,9
fQLIxmlF3C,M,C,8
dDhE0y7bjo,M,C,12
c3aMCyJbOL,F,C,14
282JEZmX0C,M,Q,5
2OZbsDYHy0,F,C,11
DiclXMAbKI,M,C,7
i9DRK5nNTW,M,Q,16
WXzzZ9F5Rt,M,Q,1
3RR8iY7G4A,F,C,6
RymJyIpaaC,M,C,8
C7TM2Ie1D4,M,C,7
V4fVeRpMEE,F,C,10
GeQx3BIU64,F,C,8
V7D1YK7wEY,M,C,9
6VnHcpCL5B,M,Q,3
GoMi0JRQmP,F,C,8
9iYinBmb9d,M,Q,7
9b5Y8IRSPJ,F,Q,15
ftvPfNcTty,M,C,10
HNcFyZVX1e,M,C,13
DC6C1TB3ts,M,C,5
okkbtvLjSz,M,C,9
aBZNvU7kVk,F,C,8
i40Hq5s6sT,F,Q,37
SuGBx7A1S2,F,C,7
lwJCYYNxEw,M,Q,3
8vcP7efI6k,F,C,8
d5dZ0Ui6DB,F,C,14
zBKQd5y0cS,M,C,4
0CABPsLkXR,F,C,6
YJMsa4y8bw,F,Q,2
ZN7uu4Jah3,M,Q,3
uGZjUvGtb0,M,C,16
DrnVMgNUlf,M,C,11
kKj4Ude28d,M,Q,3
GcQAWOdraP,M,Q,1
kYyEjmrt4e,F,C,11
10I4HhATvs,F,C,7
DWxI5ExvgU,F,C,11
6UWTgsV9dx,M,C,12
BiBy5ukJLA,M,C,9
4DpjvBLoIp,M,Q,9
90j05tvMlZ,M,Q,7
j1mStUOpKt,M,Q,31
07ffGN5DfX,M,Q,8
KxGFLC2amT,F,C,7
q2YqXYkq4Y,M,C,10
jvWG2PzjDZ,M,C,12
jzF2LeENpV,M,Q,5
IFO2g5RYYs,M,Q,2
ICbwnihI6c,F,Q,8
vDOtj1fUqd,F,C,9
P4uBLz6RAQ,F,Q,2
xBjtxz4kHM,M,Q,1
Vn32WTa8YL,F,Q,2
wd2ceeKudw,M,C,9
Iz7ulHRvsI,M,C,9
CIADloG7pe,F,Q,7
Hi6JvH7XSA,F,C,9
Qg9e0eLJc0,F,C,9
Z99PcH8rv7,M,C,10
nzsHYV7u1w,F,C,8
r3WbV6xH0z,M,Q,5
jk25ajFQKZ,F,Q,13
s4PGc02E1v,F,Q,2
UBWdoxSHAQ,M,C,9
TGClTePkeH,F,C,4
zZ6IVYHp70,M,C,8
yuUxnoQBoc,M,Q,3
A7XWoNE7l5,F,C,8
J3RlOtT68u,M,Q,3
3eEYwYnX6f,M,Q,3
5LniSHpSJN,F,Q,2
0X9aCwNZVe,M,C,5
zbi3zCBrnp,M,C,7
qgJTC2Mz7B,M,C,11
BUWLwtjOxU,M,Q,12
OR5g7xH2m0,F,C,11
TMhjXjWMXP,M,Q,11
aUmjfI6cTB,M,Q,3
UakUV4DnNV,M,C,8
mLN1WUHoA7,F,C,10
WDBs8eDlgZ,M,C,16
xiLW7Mqbru,M,C,11
B5jLWALy4J,M,Q,15
RgnllcyTn9,M,Q,2
FGR2T1Gps9,F,C,7
m17Vge5gDm,M,C,8
Zr3MMrJLU7,F,C,8
G5oLr0gmsP,M,C,9
6SEuhejHIt,M,C,4
A4aPwNeW3Y,M,C,7
1tvgt7mnFP,F,Q,3
iYbyF14EMQ,M,Q,6
CIoI1w2xVc,F,Q,9
ARXMlY4G8u,M,Q,1
jvZSI6i3G3,M,C,7
5BYKVMdlqM,M,Q,1
5KDZioqTLo,M,Q,5
G1lzJDFS6s,M,C,10
CeWv8ImZR0,F,Q,7
zgyRggsFAF,M,Q,37
RO6t4UIEHV,F,C,9
434M0KLmKb,M,Q,13
W5yhyfJxcM,M,C,7
u7SN9UZyEg,F,Q,1
QSmUiqYHsc,M,C,10
ZuP0tluRT1,F,C,12
a7AczcFFdp,M,Q,2
i3AEeuMhb5,M,C,11
EfUrGNC5iI,M,C,11
MibOYXarLx,F,Q,4
ua3g2MnKrb,M,Q,14
tqYhnvvHMd,F,C,11
63d8bmBSQH,F,C,5
fqWdcSGFJw,M,C,7
e44fK1cDfE,M,Q,8
yrJkanR9ZI,M,C,8
LxDDaZxqBz,M,Q,12
mOQgpSCGNd,M,Q,4
HBElboQxUg,M,C,10
kmrzWZoxnI,F,C,10
igwzDsajGC,F,C,9
2GLTUW34Bb,M,C,10
WFd7bxKqgw,F,Q,9
BcQdzPR9ik,F,Q,10
fmqpkorDe7,M,Q,1
GzFl4kSh2x,M,C,6
vW7AzJl6fo,M,C,5
7zNkyRAbL4,M,C,9
aBd8vwjps6,M,C,19
wMNJX1icTF,F,Q,4
REXaWAcMSf,F,C,7
XKni8mFFqr,F,C,11
R61IwukkFJ,M,C,7
6yw0chYMlz,M,C,9
f6LzNMYt69,M,C,9
5F69oImEtV,M,C,11
wJfzptzvOe,M,Q,1
C6kzlLgw1K,M,C,5
nLOoiEQPzV,M,C,12
uYTwW48Mey,M,Q,14
9EFxyOMOZs,M,Q,2
7a0FxiC96Q,M,Q,5
KDvh1YRWsc,M,C,15
oPJ2MsVC6T,F,Q,2
Mdxrhi2gDS,F,C,7
mmQMHmCpKq,F,Q,5
NRS0aMtZv6,M,C,5
wTFHEoz8nX,F,C,7
JeH4YHFmaJ,F,C,12
mAXfUrIf2F,M,C,8
pEXVb04Omp,M,C,7
fNyuOGKEhA,M,C,8
paTmihFuMZ,F,C,8
5GvkoPhwAO,F,C,8
evMZhztXTc,M,Q,1
NGpeA9Q7bt,M,Q,21
FKgAex4nwK,F,C,12
sI8rTZV53i,M,C,9
op1Koo1nX4,M,Q,12
ymLDLgVhEb,M,Q,8
Z2huQdQk8M,F,Q,4
YHYmaqUOnu,M,C,6
YImn3h8lXg,F,C,15
mF8N3FIC4m,M,C,11
shWA3lX3Sy,F,C,11
ZYVyFBhbou,F,C,5
PwJM6mIjz0,M,C,11
XJUE5jOYcy,M,C,5
SnbSpHXAKb,F,C,5
Xa09sgEgH9,M,Q,4
I594OwD81x,M,C,5
PwYKLBbnW8,M,Q,4
OWDqluO7er,M,C,9
qeBBQo9Ks9,M,C,14
pJjHTUQjmj,M,Q,1
ImHl3GIHh0,M,Q,3
frOqrKZQ0Q,M,Q,8
JW6WTvY4lL,M,C,8
JifPXTaIwO,M,C,7
CSTTdXgp9r,F,C,3
pACXHJVpJd,M,C,8
m3wOTpQzhJ,M,Q,2
SgItY1r6Rg,F,C,10
mSDDjMrHTU,M,Q,4
